contract_id,bank,ano_mes,product_id,location_id,units,financed_amount,outstanding_balance,dpd,delinquent_amount_30p,risk_score
C202506-HI-002794,Hidra,202506,1013.0,513,1,50022.07,41909.58,0,0.0,0.1013
C202506-HI-002795,Hidra,202506,1004.0,506,1,0.0,0.0,0,0.0,0.204
C202506-HI-002796,Hidra,202506,1004.0,503,1,0.0,0.0,0,0.0,0.0484
C202506-HI-002797,Hidra,202506,1001.0,503,1,0.0,0.0,0,0.0,0.1818
C202506-HI-002798,Hidra,202506,1002.0,510,1,564.25,423.03,0,0.0,0.0992
C202506-HI-002799,Hidra,202506,1005.0,504,1,39199.4,23747.27,0,0.0,0.0941
C202506-HI-002800,Hidra,202506,1010.0,513,1,28775.58,20449.55,0,0.0,0.116
C202506-HI-002801,Hidra,202506,1009.0,506,1,0.0,0.0,5,0.0,0.1216
C202506-HI-002802,Hidra,202506,1020.0,515,1,31902.22,23385.17,0,0.0,0.054
C202506-HI-002803,Hidra,202506,1005.0,513,1,31272.68,20326.48,0,0.0,0.1142
C202506-HI-002804,Hidra,202506,1004.0,508,1,0.0,0.0,0,0.0,0.1173
C202506-HI-002805,Hidra,202506,1013.0,505,1,49224.84,51475.98,0,0.0,0.1999
C202506-HI-002806,Hidra,202506,1014.0,505,1,34041.37,27600.6,0,0.0,0.1257
C202506-HI-002807,Hidra,202506,1003.0,513,1,14786.29,13798.23,10,0.0,0.1688
C202506-HI-002808,Hidra,202506,1011.0,512,1,34969.13,36019.6,0,0.0,0.0994
C202506-HI-002809,Hidra,202506,1003.0,507,1,12244.06,10620.75,0,0.0,0.1251
C202506-HI-002810,Hidra,202506,1020.0,515,1,31606.74,20206.57,0,0.0,0.1318
C202506-HI-002811,Hidra,202506,1009.0,504,1,0.0,0.0,0,0.0,0.1548
C202506-HI-002812,Hidra,202506,1016.0,511,1,15152.84,11753.76,0,0.0,0.1217
C202506-HI-002813,Hidra,202506,1017.0,511,1,498.57,513.64,0,0.0,0.1235
C202506-HI-002814,Hidra,202506,1013.0,515,1,37390.47,30562.8,0,0.0,0.1104
C202506-HI-002815,Hidra,202506,1011.0,501,1,48082.51,45007.03,0,0.0,0.1652
C202506-HI-002816,Hidra,202506,1005.0,515,1,20697.82,13161.55,0,0.0,0.1081
C202506-HI-002817,Hidra,202506,1014.0,502,1,43142.12,38869.67,0,0.0,0.1363
C202506-HI-002818,Hidra,202506,1006.0,501,1,6764.23,5724.11,0,0.0,0.1883
C202506-HI-002819,Hidra,202506,1018.0,504,1,4851.12,4292.75,0,0.0,0.1857
C202506-HI-002820,Hidra,202506,1017.0,509,1,611.56,393.84,0,0.0,0.1783
C202506-HI-002821,Hidra,202506,1014.0,509,1,31640.15,23141.26,0,0.0,0.1555
C202506-HI-002822,Hidra,202506,1011.0,501,1,11443.51,10827.38,0,0.0,0.1404
C202506-HI-002823,Hidra,202506,1007.0,504,1,14673.9,11894.57,0,0.0,0.1486
C202506-HI-002824,Hidra,202506,1019.0,514,1,5968.93,6163.41,0,0.0,0.1466
C202506-HI-002825,Hidra,202506,1005.0,507,1,9404.28,8414.87,0,0.0,0.1673
C202506-HI-002826,Hidra,202506,1018.0,510,1,10805.95,9278.52,0,0.0,0.0795
C202506-HI-002827,Hidra,202506,1015.0,507,1,2154.56,2106.42,0,0.0,0.1455
C202506-HI-002828,Hidra,202506,1004.0,510,1,0.0,0.0,5,0.0,0.1485
C202506-HI-002829,Hidra,202506,1015.0,501,1,3815.18,2506.23,5,0.0,0.1354
C202506-HI-002830,Hidra,202506,1012.0,512,1,0.0,0.0,0,0.0,0.1437
C202506-HI-002831,Hidra,202506,1007.0,512,1,10604.15,10648.36,0,0.0,0.1612
C202506-HI-002832,Hidra,202506,1017.0,515,1,998.92,983.48,0,0.0,0.0956
C202506-HI-002833,Hidra,202506,1016.0,514,1,11052.72,6941.62,0,0.0,0.1449
C202506-HI-002834,Hidra,202506,1003.0,505,1,16910.72,14158.99,0,0.0,0.1532
C202506-HI-002835,Hidra,202506,1012.0,509,1,0.0,0.0,0,0.0,0.1322
C202506-HI-002836,Hidra,202506,1010.0,501,1,43757.97,43139.64,0,0.0,0.1698
C202506-HI-002837,Hidra,202506,1020.0,504,1,39793.24,25004.55,0,0.0,0.1509
C202506-HI-002838,Hidra,202506,1017.0,505,1,679.64,691.35,0,0.0,0.1256
C202506-HI-002839,Hidra,202506,1018.0,501,1,3038.58,2455.58,0,0.0,0.1423
C202506-HI-002840,Hidra,202506,1001.0,505,1,0.0,0.0,0,0.0,0.1487
C202506-HI-002841,Hidra,202506,1014.0,509,1,30592.42,20063.11,0,0.0,0.1386
C202506-HI-002842,Hidra,202506,1010.0,515,1,15058.08,11400.77,5,0.0,0.15
C202506-HI-002843,Hidra,202506,1002.0,506,1,322.56,253.1,0,0.0,0.1767
C202506-HI-002844,Hidra,202506,1020.0,505,1,23722.45,14914.85,0,0.0,0.1286
C202506-HI-002845,Hidra,202506,1002.0,507,1,393.41,336.61,0,0.0,0.1318
C202506-HI-002846,Hidra,202506,1003.0,508,1,11924.99,12145.51,0,0.0,0.105
C202506-HI-002847,Hidra,202506,1001.0,504,1,0.0,0.0,0,0.0,0.1961
C202506-HI-002848,Hidra,202506,1016.0,513,1,12950.53,9306.3,0,0.0,0.1417
C202506-HI-002849,Hidra,202506,1010.0,509,1,32470.88,20436.31,0,0.0,0.2042
C202506-HI-002850,Hidra,202506,1005.0,512,1,28632.14,23915.36,0,0.0,0.1188
C202506-HI-002851,Hidra,202506,1005.0,504,1,26561.12,16575.58,0,0.0,0.2031
C202506-HI-002852,Hidra,202506,1002.0,511,1,396.11,331.35,0,0.0,0.1571
C202506-HI-002853,Hidra,202506,1015.0,515,1,4375.45,2955.82,0,0.0,0.1291
C202506-HI-002854,Hidra,202506,1001.0,501,1,0.0,0.0,0,0.0,0.1704
C202506-HI-002855,Hidra,202506,1009.0,514,1,0.0,0.0,0,0.0,0.1452
C202506-HI-002856,Hidra,202506,1001.0,505,1,0.0,0.0,0,0.0,0.1882
C202506-HI-002857,Hidra,202506,1016.0,501,1,14464.85,13240.56,0,0.0,0.1518
C202506-HI-002858,Hidra,202506,1009.0,509,1,0.0,0.0,0,0.0,0.1731
C202506-HI-002859,Hidra,202506,1013.0,512,1,36474.29,28588.42,0,0.0,0.1299
C202506-HI-002860,Hidra,202506,1014.0,509,1,46479.66,45129.41,0,0.0,0.1591
C202506-HI-002861,Hidra,202506,1002.0,512,1,707.93,583.46,10,0.0,0.1409
C202506-HI-002862,Hidra,202506,1011.0,510,1,24433.26,25310.68,0,0.0,0.1511
C202506-HI-002863,Hidra,202506,1014.0,503,1,21311.6,20490.91,0,0.0,0.0763
C202506-HI-002864,Hidra,202506,1001.0,501,1,0.0,0.0,0,0.0,0.1657
C202506-HI-002865,Hidra,202506,1020.0,510,1,51285.08,37314.8,0,0.0,0.1078
C202506-HI-002866,Hidra,202506,1003.0,510,1,9135.11,8538.51,0,0.0,0.1225
C202506-HI-002867,Hidra,202506,1011.0,511,1,45194.17,35992.43,0,0.0,0.1179
C202506-HI-002868,Hidra,202506,1018.0,508,1,4482.91,3215.93,0,0.0,0.1748
C202506-HI-002869,Hidra,202506,1011.0,510,1,30898.32,31174.04,0,0.0,0.1063
C202506-HI-002870,Hidra,202506,1017.0,510,1,758.37,654.78,0,0.0,0.0876
C202506-HI-002871,Hidra,202506,1018.0,513,1,5228.45,3358.62,0,0.0,0.137
C202506-HI-002872,Hidra,202506,1007.0,513,1,9647.2,9508.28,0,0.0,0.1265
C202506-HI-002873,Hidra,202506,1004.0,514,1,0.0,0.0,60,0.0,0.1467
C202506-HI-002874,Hidra,202506,1005.0,508,1,19830.99,19016.52,0,0.0,0.1337
C202506-HI-002875,Hidra,202506,1005.0,506,1,49240.94,32793.3,0,0.0,0.168
C202506-HI-002876,Hidra,202506,1013.0,506,1,26983.64,17746.98,0,0.0,0.1342
C202506-HI-002877,Hidra,202506,1005.0,503,1,45673.86,37800.01,0,0.0,0.1567
C202506-HI-002878,Hidra,202506,1006.0,507,1,2396.26,1553.7,0,0.0,0.2322
C202506-HI-002879,Hidra,202506,1019.0,502,1,5307.47,5144.61,0,0.0,0.1415
C202506-HI-002880,Hidra,202506,1003.0,510,1,18234.99,11377.42,0,0.0,0.2026
C202506-HI-002881,Hidra,202506,1008.0,508,1,14955.94,13943.07,0,0.0,0.1365
C202506-HI-002882,Hidra,202506,1020.0,503,1,27009.33,19664.45,0,0.0,0.1059
C202506-HI-002883,Hidra,202506,1010.0,506,1,51593.62,46124.28,0,0.0,0.212
C202506-HI-002884,Hidra,202506,1009.0,508,1,0.0,0.0,5,0.0,0.1526
C202506-HI-002885,Hidra,202506,1015.0,503,1,7153.35,6233.21,0,0.0,0.0799
C202506-HI-002886,Hidra,202506,1017.0,503,1,503.11,455.9,0,0.0,0.0999
C202506-HI-002887,Hidra,202506,1007.0,505,1,16994.99,17115.08,0,0.0,0.1917
C202506-HI-002888,Hidra,202506,1006.0,505,1,5664.71,5885.88,0,0.0,0.1779
C202506-HI-002889,Hidra,202506,1004.0,514,1,0.0,0.0,0,0.0,0.077
C202506-HI-002890,Hidra,202506,1019.0,509,1,6964.85,5584.08,0,0.0,0.1851
C202506-HI-002891,Hidra,202506,1010.0,510,1,61493.03,58267.41,0,0.0,0.1327
C202506-HI-002892,Hidra,202506,1002.0,503,1,712.27,638.76,0,0.0,0.1021
C202506-HI-002893,Hidra,202506,1020.0,501,1,49944.3,43693.92,0,0.0,0.1643
C202506-HI-002894,Hidra,202506,1013.0,507,1,24555.1,24347.63,0,0.0,0.1951
C202506-HI-002895,Hidra,202506,1007.0,507,1,11289.11,10823.83,0,0.0,0.1705
C202506-HI-002896,Hidra,202506,1012.0,505,1,0.0,0.0,0,0.0,0.0941
C202506-HI-002897,Hidra,202506,1002.0,505,1,527.09,526.32,0,0.0,0.214
C202506-HI-002898,Hidra,202506,1003.0,501,1,18651.61,11890.54,0,0.0,0.1526
C202506-HI-002899,Hidra,202506,1013.0,508,1,54583.38,56036.59,0,0.0,0.1665
C202506-HI-002900,Hidra,202506,1003.0,515,1,19786.1,18788.75,0,0.0,0.0445
C202506-HI-002901,Hidra,202506,1007.0,501,1,6883.78,5669.83,5,0.0,0.1723
C202506-HI-002902,Hidra,202506,1015.0,506,1,2340.23,2266.16,0,0.0,0.1647
C202506-HI-002903,Hidra,202506,1008.0,512,1,3670.28,2834.28,0,0.0,0.0993
C202506-HI-002904,Hidra,202506,1013.0,509,1,39462.99,30731.99,0,0.0,0.1114
C202506-HI-002905,Hidra,202506,1017.0,510,1,281.16,172.26,0,0.0,0.1048
C202506-HI-002906,Hidra,202506,1006.0,514,1,5223.68,3224.22,0,0.0,0.118
C202506-HI-002907,Hidra,202506,1010.0,503,1,44705.8,46868.64,0,0.0,0.207
C202506-HI-002908,Hidra,202506,1007.0,513,1,7355.66,6788.51,0,0.0,0.1557
C202506-HI-002909,Hidra,202506,1013.0,510,1,25467.56,19480.91,0,0.0,0.0728
C202506-HI-002910,Hidra,202506,1010.0,505,1,33584.96,32533.04,0,0.0,0.1601
C202506-HI-002911,Hidra,202506,1018.0,502,1,5352.08,4185.04,0,0.0,0.1424
C202506-HI-002912,Hidra,202506,1019.0,503,1,2661.3,1782.8,0,0.0,0.0938
C202506-HI-002913,Hidra,202506,1005.0,507,1,25810.04,23434.32,0,0.0,0.203
C202506-HI-002914,Hidra,202506,1006.0,513,1,5262.53,4130.17,0,0.0,0.1027
C202506-HI-002915,Hidra,202506,1015.0,509,1,4409.69,3822.17,0,0.0,0.1353
C202506-HI-002917,Hidra,202506,1007.0,508,1,11425.22,9876.83,0,0.0,0.1343
C202506-HI-002918,Hidra,202506,1011.0,504,1,29490.27,21827.49,5,0.0,0.1472
C202506-HI-002919,Hidra,202506,1013.0,507,1,33762.99,31481.59,0,0.0,0.1251
C202506-HI-002920,Hidra,202506,1008.0,508,1,14155.58,11156.7,0,0.0,0.131
C202506-HI-002921,Hidra,202506,1006.0,505,1,3001.56,3082.16,5,0.0,0.1525
C202506-HI-002922,Hidra,202506,1020.0,505,1,62306.06,52170.11,0,0.0,0.1621
C202506-HI-002923,Hidra,202506,1011.0,512,1,31684.7,26238.8,0,0.0,0.1462
C202506-HI-002924,Hidra,202506,1015.0,502,1,5709.33,4707.55,0,0.0,0.1456
C202506-HI-002925,Hidra,202506,1015.0,513,1,7721.84,5553.42,0,0.0,0.1192
C202506-HI-002926,Hidra,202506,1004.0,515,1,0.0,0.0,0,0.0,0.0969
C202506-HI-002927,Hidra,202506,1019.0,502,1,3952.55,3175.27,0,0.0,0.1899
C202506-HI-002928,Hidra,202506,1008.0,512,1,10909.19,11131.6,0,0.0,0.158
C202506-HI-002929,Hidra,202506,1008.0,513,1,9117.23,9305.57,0,0.0,0.1326
C202506-HI-002930,Hidra,202506,1005.0,513,1,33315.32,28445.47,0,0.0,0.1592
C202506-HI-002931,Hidra,202506,1010.0,505,1,34338.25,22135.56,10,0.0,0.2126
C202506-HI-002932,Hidra,202506,1009.0,511,1,0.0,0.0,0,0.0,0.1007
C202506-HI-002933,Hidra,202506,1009.0,505,1,0.0,0.0,0,0.0,0.1416
C202506-HI-002934,Hidra,202506,1019.0,506,1,2885.9,2173.48,0,0.0,0.1705
C202506-HI-002935,Hidra,202506,1020.0,502,1,28636.66,23830.64,0,0.0,0.1124
C202506-HI-002936,Hidra,202506,1011.0,515,1,25428.63,26568.32,0,0.0,0.1095
C202506-HI-002937,Hidra,202506,1014.0,506,1,44637.95,31235.36,0,0.0,0.2217
C202506-HI-002938,Hidra,202506,1002.0,513,1,758.69,507.25,0,0.0,0.0675
C202506-HI-002939,Hidra,202506,1013.0,501,1,34765.58,22571.54,0,0.0,0.1575
C202506-HI-002940,Hidra,202506,1008.0,514,1,13455.15,12214.46,0,0.0,0.1092
C202506-HI-002941,Hidra,202506,1015.0,506,1,6027.92,4059.04,0,0.0,0.1681
C202506-HI-002942,Hidra,202506,1017.0,509,1,1128.79,831.16,0,0.0,0.2341
C202506-HI-002943,Hidra,202506,1004.0,510,1,0.0,0.0,0,0.0,0.0878
C202506-HI-002944,Hidra,202506,1006.0,502,1,4670.15,3844.9,0,0.0,0.1341
C202506-HI-002945,Hidra,202506,1010.0,512,1,61984.59,46024.36,0,0.0,0.1361
C202506-HI-002946,Hidra,202506,1002.0,515,1,735.07,651.85,0,0.0,0.0947
C202506-HI-002947,Hidra,202506,1016.0,502,1,13495.29,10444.22,0,0.0,0.1689
C202506-HI-002948,Hidra,202506,1015.0,508,1,2688.96,1957.28,0,0.0,0.1842
C202506-HI-002949,Hidra,202506,1006.0,511,1,3121.51,1936.65,0,0.0,0.0891
C202506-HI-002950,Hidra,202506,1008.0,502,1,13922.22,13638.55,0,0.0,0.1793
C202506-HI-002951,Hidra,202506,1006.0,507,1,7757.44,7131.5,0,0.0,0.1895
C202506-HI-002952,Hidra,202506,1004.0,510,1,0.0,0.0,0,0.0,0.136
C202506-HI-002953,Hidra,202506,1002.0,512,1,715.27,707.28,10,0.0,0.0861
C202506-HI-002954,Hidra,202506,1001.0,506,1,0.0,0.0,0,0.0,0.1227
C202506-HI-002955,Hidra,202506,1016.0,512,1,11551.11,11551.11,10,0.0,0.1038
C202506-HI-002956,Hidra,202506,1009.0,504,1,0.0,0.0,0,0.0,0.1785
C202506-HI-002957,Hidra,202506,1015.0,506,1,3949.22,3726.29,0,0.0,0.1775
C202506-HI-002958,Hidra,202506,1009.0,501,1,0.0,0.0,0,0.0,0.1235
C202506-HI-002959,Hidra,202506,1004.0,505,1,0.0,0.0,0,0.0,0.1353
C202506-HI-002960,Hidra,202506,1012.0,506,1,0.0,0.0,0,0.0,0.1995
C202506-HI-002961,Hidra,202506,1008.0,508,1,8877.89,8880.63,5,0.0,0.135
C202506-HI-002962,Hidra,202506,1016.0,512,1,6678.38,5608.11,0,0.0,0.1291
C202506-HI-002963,Hidra,202506,1015.0,513,1,3424.61,3042.7,0,0.0,0.1179
C202506-HI-002964,Hidra,202506,1014.0,508,1,19970.84,17668.38,0,0.0,0.1773
C202506-HI-002965,Hidra,202506,1006.0,506,1,6094.91,5415.9,5,0.0,0.1778
C202506-HI-002966,Hidra,202506,1015.0,514,1,8057.23,5756.69,0,0.0,0.1155
C202506-HI-002967,Hidra,202506,1016.0,515,1,10627.32,9827.7,0,0.0,0.0909
C202506-HI-002968,Hidra,202506,1012.0,501,1,0.0,0.0,5,0.0,0.125
C202506-HI-002969,Hidra,202506,1012.0,509,1,0.0,0.0,0,0.0,0.1885
C202506-HI-002970,Hidra,202506,1002.0,515,1,1274.44,916.04,30,454.99,0.1204
C202506-HI-002971,Hidra,202506,1019.0,515,1,7289.23,6755.21,0,0.0,0.1542
C202506-HI-002972,Hidra,202506,1005.0,504,1,30449.93,26511.54,0,0.0,0.1758
C202506-HI-002973,Hidra,202506,1017.0,515,1,536.73,513.48,0,0.0,0.0788
C202506-HI-002974,Hidra,202506,1010.0,513,1,43428.89,27424.08,0,0.0,0.1987
C202506-HI-002975,Hidra,202506,1002.0,513,1,891.9,556.79,0,0.0,0.063
C202506-HI-002976,Hidra,202506,1018.0,508,1,6465.12,4764.24,0,0.0,0.1692
C202506-HI-002977,Hidra,202506,1018.0,512,1,2337.48,1484.08,0,0.0,0.1661
C202506-HI-003001,Hidra,202506,1015.0,501,1,4556.97,4295.68,0,0.0,0.2028
C202506-HI-002979,Hidra,202506,1002.0,505,1,849.18,649.12,0,0.0,0.1071
C202506-HI-002980,Hidra,202506,1019.0,503,1,6775.98,5563.3,0,0.0,0.0917
C202506-HI-002981,Hidra,202506,1019.0,507,1,4227.04,3247.64,0,0.0,0.1442
C202506-HI-002982,Hidra,202506,1018.0,508,1,4669.44,2999.49,0,0.0,0.1474
C202506-HI-002983,Hidra,202506,1019.0,503,1,4038.3,2762.12,0,0.0,0.1177
C202506-HI-002984,Hidra,202506,1001.0,511,1,0.0,0.0,0,0.0,0.1091
C202506-HI-002985,Hidra,202506,1008.0,512,1,7942.27,7999.83,0,0.0,0.1655
C202506-HI-002986,Hidra,202506,1014.0,503,1,45971.58,46256.7,0,0.0,0.119
C202506-HI-002987,Hidra,202506,1008.0,507,1,13611.35,9273.23,0,0.0,0.1397
C202506-HI-002988,Hidra,202506,1011.0,511,1,31129.04,25836.81,0,0.0,0.1086
C202506-HI-002989,Hidra,202506,1018.0,506,1,4360.11,4079.92,0,0.0,0.1776
C202506-HI-002990,Hidra,202506,1010.0,507,1,54817.08,37105.87,0,0.0,0.1554
C202506-HI-002991,Hidra,202506,1019.0,502,1,8085.82,7726.58,0,0.0,0.1705
C202506-HI-002992,Hidra,202506,1005.0,508,1,57514.49,50248.16,0,0.0,0.1609
C202506-HI-002993,Hidra,202506,1002.0,512,1,1082.86,1077.58,0,0.0,0.1292
C202506-HI-002994,Hidra,202506,1003.0,501,1,11223.08,9501.91,0,0.0,0.0849
C202506-HI-002996,Hidra,202506,1010.0,505,1,50379.5,49631.07,0,0.0,0.1311
C202506-HI-002997,Hidra,202506,1012.0,509,1,0.0,0.0,5,0.0,0.1341
C202506-HI-002998,Hidra,202506,1013.0,506,1,40285.05,38217.9,0,0.0,0.088
C202506-HI-002999,Hidra,202506,1001.0,512,1,-0.0,0.0,0,0.0,0.0823
C202506-HI-003000,Hidra,202506,1003.0,506,1,11783.69,10549.14,0,0.0,0.1284
C202507-BA-003001,Banco Shield,202507,1011.0,513,1,38514.08,33714.89,0,0.0,0.123
C202507-BA-003002,Banco Shield,202507,1006.0,503,1,3622.53,3127.02,0,0.0,0.0939
C202507-BA-003003,Banco Shield,202507,1020.0,508,1,44872.29,29365.82,0,0.0,0.0968
C202507-BA-003004,Banco Shield,202507,1016.0,501,1,15220.19,14503.6,0,0.0,0.0645
C202507-BA-003005,Banco Shield,202507,1004.0,501,1,0.0,0.0,0,0.0,0.0939
C202507-BA-003006,Banco Shield,202507,1013.0,513,1,43647.78,45294.88,0,0.0,0.1202
C202507-BA-003007,Banco Shield,202507,1014.0,508,1,36866.04,30246.7,5,0.0,0.1169
C202507-BA-003008,Banco Shield,202507,1015.0,511,1,3731.82,3737.68,0,0.0,0.0721
C202507-BA-003009,Banco Shield,202507,1009.0,508,1,0.0,0.0,0,0.0,0.0918
C202507-BA-003010,Banco Shield,202507,1010.0,510,1,72729.89,64955.28,0,0.0,0.0672
C202507-BA-003011,Banco Shield,202507,1009.0,504,1,0.0,0.0,0,0.0,0.1078
C202507-BA-003012,Banco Shield,202507,1016.0,505,1,8234.83,7797.59,0,0.0,0.1324
C202507-BA-003013,Banco Shield,202507,1010.0,515,1,35702.81,27526.46,0,0.0,0.0839
C202507-BA-003014,Banco Shield,202507,1012.0,507,1,0.0,0.0,0,0.0,0.0499
C202507-BA-003015,Banco Shield,202507,1014.0,502,1,28670.05,24760.8,0,0.0,0.083
C202507-BA-003016,Banco Shield,202507,1019.0,501,1,3243.99,2883.22,0,0.0,0.0599
C202507-BA-003017,Banco Shield,202507,1014.0,513,1,38517.7,37269.93,0,0.0,0.0801
C202507-BA-003018,Banco Shield,202507,1012.0,509,1,0.0,0.0,0,0.0,0.1217
C202507-BA-003019,Banco Shield,202507,1005.0,514,1,10359.23,8541.3,0,0.0,0.1137
C202507-BA-003020,Banco Shield,202507,1005.0,508,1,35411.01,35593.48,0,0.0,0.055
C202507-BA-003021,Banco Shield,202507,1003.0,502,1,22569.92,13563.09,0,0.0,0.0715
C202507-BA-003022,Banco Shield,202507,1015.0,504,1,5272.57,5527.07,0,0.0,0.1033
C202507-BA-003023,Banco Shield,202507,1018.0,506,1,4924.43,3952.55,0,0.0,0.1176
C202507-BA-003024,Banco Shield,202507,1002.0,502,1,789.95,532.56,0,0.0,0.0982
C202507-BA-003025,Banco Shield,202507,1019.0,512,1,5258.11,5491.11,0,0.0,0.1349
C202507-BA-003026,Banco Shield,202507,1011.0,512,1,31965.9,28959.45,0,0.0,0.0917
C202507-BA-003027,Banco Shield,202507,1005.0,513,1,33323.13,23792.72,0,0.0,0.0916
C202507-BA-003028,Banco Shield,202507,1006.0,501,1,5487.3,5150.9,90,2704.62,0.1594
C202507-BA-003029,Banco Shield,202507,1018.0,513,1,8425.26,6625.97,0,0.0,0.1133
C202507-BA-003031,Banco Shield,202507,1004.0,510,1,0.0,0.0,0,0.0,0.0663
C202507-BA-003032,Banco Shield,202507,1019.0,515,1,3535.06,2854.54,0,0.0,0.0878
C202507-BA-003033,Banco Shield,202507,1017.0,507,1,950.46,861.03,0,0.0,0.126
C202507-BA-003034,Banco Shield,202507,1012.0,509,1,0.0,0.0,0,0.0,0.1152
C202507-BA-003035,Banco Shield,202507,1011.0,513,1,33272.56,22833.26,0,0.0,0.0975
C202507-BA-003036,Banco Shield,202507,1017.0,515,1,688.51,648.51,0,0.0,0.08
C202507-BA-003037,Banco Shield,202507,1019.0,502,1,3532.77,3251.46,0,0.0,0.1242
C202507-BA-003038,Banco Shield,202507,1017.0,509,1,631.17,387.06,0,0.0,0.0673
C202507-BA-003039,Banco Shield,202507,1012.0,509,1,0.0,0.0,0,0.0,0.109
C202507-BA-003040,Banco Shield,202507,1011.0,515,1,53524.88,42403.94,0,0.0,0.08
C202507-BA-003041,Banco Shield,202507,1016.0,514,1,13636.09,9310.08,0,0.0,0.0508
C202507-BA-003042,Banco Shield,202507,1010.0,505,1,57551.96,53535.63,0,0.0,0.1544
C202507-BA-003043,Banco Shield,202507,1020.0,512,1,49206.24,31663.89,5,0.0,0.0274
C202507-BA-003044,Banco Shield,202507,1009.0,510,1,0.0,0.0,0,0.0,0.076
C202507-BA-003045,Banco Shield,202507,1005.0,501,1,34191.79,30012.7,0,0.0,0.1067
C202507-BA-003046,Banco Shield,202507,1005.0,506,1,39173.41,26956.51,0,0.0,0.1126
C202507-BA-003047,Banco Shield,202507,1006.0,505,1,3146.68,2389.51,0,0.0,0.1042
C202507-BA-003048,Banco Shield,202507,1009.0,504,1,0.0,0.0,0,0.0,0.0514
C202507-BA-003049,Banco Shield,202507,1003.0,515,1,17118.15,11995.19,0,0.0,0.0706
C202507-BA-003050,Banco Shield,202507,1003.0,513,1,12594.55,10426.56,0,0.0,0.1043
C202507-BA-003051,Banco Shield,202507,1008.0,508,1,10202.18,6396.45,0,0.0,0.07
C202507-BA-003052,Banco Shield,202507,1012.0,515,1,0.0,0.0,0,0.0,0.0523
C202507-BA-003053,Banco Shield,202507,1019.0,511,1,5206.44,4846.47,0,0.0,0.0682
C202507-BA-003054,Banco Shield,202507,1019.0,511,1,7236.32,7015.02,0,0.0,0.0827
C202507-BA-003055,Banco Shield,202507,1017.0,503,1,1055.5,780.41,0,0.0,0.0984
C202507-BA-003056,Banco Shield,202507,1009.0,508,1,0.0,0.0,0,0.0,0.0221
C202507-BA-003057,Banco Shield,202507,1017.0,508,1,368.36,317.12,0,0.0,0.067
C202507-BA-003058,Banco Shield,202507,1005.0,510,1,22282.79,20935.48,0,0.0,0.0527
C202507-BA-003059,Banco Shield,202507,1009.0,507,1,0.0,0.0,0,0.0,0.1143
C202507-BA-003060,Banco Shield,202507,1008.0,507,1,14140.67,11227.7,5,0.0,0.1241
C202507-BA-003061,Banco Shield,202507,1015.0,515,1,3932.24,3572.16,0,0.0,0.0777
C202507-BA-003062,Banco Shield,202507,1003.0,509,1,18746.9,12891.88,0,0.0,0.085
C202507-BA-003063,Banco Shield,202507,1003.0,505,1,13882.18,11257.76,0,0.0,0.1137
C202507-BA-003064,Banco Shield,202507,1010.0,501,1,36834.64,32777.03,0,0.0,0.0963
C202507-BA-003065,Banco Shield,202507,1011.0,514,1,26815.17,19265.62,0,0.0,0.1149
C202507-BA-003066,Banco Shield,202507,1008.0,512,1,10839.92,10044.74,0,0.0,0.1145
C202507-BA-003067,Banco Shield,202507,1010.0,510,1,68173.36,45883.3,0,0.0,0.137
C202507-BA-003068,Banco Shield,202507,1005.0,502,1,23240.75,22743.54,0,0.0,0.0476
C202507-BA-003069,Banco Shield,202507,1002.0,511,1,661.43,690.95,0,0.0,0.0361
C202507-BA-003070,Banco Shield,202507,1019.0,509,1,2513.95,2325.7,0,0.0,0.1009
C202507-BA-003071,Banco Shield,202507,1017.0,508,1,800.2,549.27,0,0.0,0.0867
C202507-BA-003072,Banco Shield,202507,1015.0,501,1,2367.44,1842.08,0,0.0,0.0977
C202507-BA-003073,Banco Shield,202507,1015.0,502,1,8102.97,5708.65,0,0.0,0.0725
C202507-BA-003074,Banco Shield,202507,1007.0,505,1,11856.12,8581.88,0,0.0,0.0917
C202507-BA-003075,Banco Shield,202507,1017.0,501,1,874.47,527.72,0,0.0,0.1148
C202507-BA-003076,Banco Shield,202507,1015.0,501,1,1593.12,1482.19,0,0.0,0.059
C202507-BA-003077,Banco Shield,202507,1001.0,509,1,0.0,0.0,0,0.0,0.1681
C202507-BA-003078,Banco Shield,202507,1004.0,510,1,0.0,0.0,0,0.0,0.0749
C202507-BA-003079,Banco Shield,202507,1013.0,515,1,10834.62,8769.37,0,0.0,0.0543
C202507-BA-003080,Banco Shield,202507,1014.0,514,1,34574.53,30210.67,0,0.0,0.0756
C202507-BA-003081,Banco Shield,202507,1015.0,512,1,4272.96,4319.91,0,0.0,0.0304
C202507-BA-003082,Banco Shield,202507,1018.0,506,1,2686.58,1679.3,0,0.0,0.0896
C202507-BA-003083,Banco Shield,202507,1013.0,513,1,34397.62,21835.38,0,0.0,0.0878
C202507-BA-003084,Banco Shield,202507,1011.0,514,1,35586.64,33719.21,0,0.0,0.0773
C202507-BA-003085,Banco Shield,202507,1001.0,503,1,0.0,0.0,0,0.0,0.0437
C202507-BA-003086,Banco Shield,202507,1008.0,504,1,7797.09,4767.74,0,0.0,0.1003
